DATABASE	Lon	Lat	30_ag	30_F0	30_Tc	50_ag	50_F0	50_Tc	72_ag	72_F0	72_Tc	101_ag	101_F0	101_Tc	140_ag	140_F0	140_Tc	201_ag	201_F0	201_Tc	475_ag	475_F0	475_Tc	975_ag	975_F0	975_Tc	2475_ag	2475_F0	2475_Tc
30332	15.425	41.469	0.469	2.42	0.3	0.586	2.53	0.33	0.69	2.52	0.34	0.793	2.58	0.35	0.9	2.6	0.36	1.024	2.57	0.4	1.379	2.6	0.43	1.746	2.62	0.45	2.335	2.59	0.51
35432	14.998	40.325	0.301	2.39	0.28	0.371	2.46	0.32	0.427	2.5	0.36	0.489	2.48	0.38	0.549	2.52	0.42	0.619	2.57	0.44	0.811	2.69	0.48	0.989	2.79	0.53	1.241	2.94	0.55
31885	15.348	41.12	0.538	2.41	0.28	0.693	2.46	0.32	0.821	2.55	0.32	0.998	2.49	0.34	1.18	2.47	0.35	1.395	2.49	0.36	2.164	2.36	0.42	3.011	2.39	0.43	4.503	2.35	0.45
35875	14.93	40.226	0.274	2.39	0.27	0.342	2.43	0.32	0.39	2.51	0.35	0.445	2.5	0.39	0.501	2.52	0.42	0.563	2.59	0.44	0.727	2.7	0.52	0.876	2.83	0.54	1.085	3.01	0.57
34324	15.135	40.573	0.385	2.46	0.28	0.487	2.44	0.33	0.564	2.51	0.34	0.649	2.53	0.36	0.744	2.49	0.4	0.861	2.51	0.42	1.199	2.54	0.45	1.54	2.59	0.46	2.041	2.67	0.52
33659	15.205	40.722	0.508	2.36	0.28	0.661	2.36	0.31	0.791	2.39	0.33	0.939	2.39	0.34	1.106	2.39	0.35	1.318	2.39	0.36	1.98	2.33	0.41	2.765	2.31	0.41	3.932	2.38	0.43
30110	15.427	41.519	0.491	2.4	0.3	0.623	2.49	0.32	0.74	2.53	0.33	0.85	2.56	0.34	0.969	2.57	0.35	1.117	2.57	0.36	1.537	2.53	0.4	1.985	2.52	0.42	2.713	2.51	0.42
29888	15.428	41.569	0.518	2.42	0.29	0.678	2.49	0.3	0.796	2.53	0.32	0.931	2.53	0.33	1.073	2.53	0.34	1.25	2.52	0.34	1.764	2.5	0.36	2.307	2.5	0.36	3.223	2.48	0.37
32772	15.277	40.921	0.61	2.36	0.28	0.827	2.3	0.31	1.005	2.32	0.32	1.21	2.32	0.33	1.443	2.31	0.34	1.745	2.3	0.35	2.702	2.27	0.38	3.699	2.27	0.42	5.246	2.35	0.43
29666	15.43	41.619	0.549	2.44	0.28	0.72	2.49	0.29	0.857	2.5	0.3	1.002	2.51	0.32	1.166	2.5	0.32	1.365	2.5	0.33	1.939	2.48	0.34	2.565	2.46	0.35	3.594	2.45	0.36
31663	15.35	41.17	0.522	2.42	0.28	0.666	2.49	0.32	0.791	2.55	0.33	0.972	2.46	0.34	1.136	2.46	0.35	1.34	2.49	0.36	2.065	2.39	0.42	2.874	2.4	0.42	4.332	2.35	0.45
29444	15.431	41.669	0.57	2.48	0.28	0.747	2.5	0.29	0.895	2.49	0.3	1.05	2.48	0.31	1.214	2.49	0.32	1.415	2.51	0.32	2.037	2.46	0.34	2.689	2.44	0.35	3.763	2.43	0.36
34767	15.067	40.474	0.343	2.42	0.28	0.422	2.48	0.33	0.494	2.48	0.36	0.562	2.53	0.37	0.636	2.52	0.41	0.73	2.54	0.43	0.979	2.62	0.46	1.222	2.67	0.51	1.568	2.79	0.53
29222	15.433	41.719	0.576	2.47	0.28	0.758	2.5	0.29	0.909	2.49	0.3	1.064	2.5	0.3	1.229	2.5	0.31	1.44	2.5	0.32	2.073	2.46	0.33	2.734	2.43	0.34	3.821	2.43	0.36
29000	15.434	41.769	0.573	2.46	0.28	0.754	2.49	0.29	0.902	2.5	0.29	1.057	2.51	0.3	1.222	2.5	0.31	1.439	2.49	0.32	2.075	2.45	0.33	2.737	2.43	0.34	3.827	2.43	0.36
28556	15.438	41.869	0.527	2.46	0.28	0.697	2.48	0.29	0.834	2.51	0.29	0.981	2.52	0.3	1.143	2.51	0.31	1.35	2.5	0.32	1.965	2.45	0.33	2.608	2.43	0.34	3.67	2.42	0.35
28778	15.436	41.819	0.557	2.46	0.28	0.734	2.49	0.29	0.879	2.5	0.29	1.031	2.52	0.3	1.195	2.52	0.3	1.412	2.49	0.32	2.045	2.45	0.33	2.705	2.43	0.34	3.791	2.42	0.36
33437	15.206	40.772	0.545	2.37	0.28	0.723	2.34	0.3	0.88	2.34	0.32	1.046	2.35	0.33	1.237	2.35	0.34	1.491	2.35	0.35	2.283	2.32	0.38	3.155	2.29	0.41	4.429	2.42	0.43
31441	15.351	41.22	0.506	2.41	0.29	0.64	2.51	0.32	0.763	2.55	0.33	0.93	2.46	0.34	1.082	2.48	0.35	1.272	2.51	0.36	1.942	2.43	0.42	2.693	2.42	0.42	4.084	2.35	0.44
34102	15.137	40.623	0.405	2.46	0.28	0.517	2.44	0.32	0.596	2.52	0.34	0.696	2.51	0.36	0.794	2.53	0.37	0.93	2.48	0.41	1.31	2.51	0.44	1.7	2.57	0.46	2.303	2.61	0.51
32550	15.278	40.971	0.603	2.37	0.28	0.811	2.32	0.31	0.99	2.33	0.33	1.202	2.31	0.33	1.432	2.31	0.34	1.731	2.33	0.35	2.668	2.32	0.37	3.696	2.3	0.43	5.261	2.37	0.45
35210	14.999	40.375	0.311	2.38	0.28	0.381	2.47	0.32	0.442	2.48	0.36	0.506	2.49	0.38	0.567	2.52	0.41	0.643	2.56	0.44	0.844	2.67	0.47	1.033	2.76	0.52	1.301	2.91	0.55
36096	14.864	40.177	0.258	2.38	0.27	0.325	2.42	0.32	0.372	2.49	0.35	0.42	2.53	0.38	0.473	2.53	0.42	0.532	2.6	0.44	0.68	2.72	0.52	0.815	2.87	0.55	1.004	3.05	0.58
35653	14.931	40.276	0.283	2.38	0.27	0.352	2.43	0.32	0.401	2.5	0.35	0.46	2.48	0.39	0.517	2.51	0.42	0.58	2.58	0.44	0.751	2.68	0.51	0.908	2.82	0.54	1.127	2.99	0.56
31219	15.353	41.27	0.49	2.4	0.29	0.612	2.52	0.32	0.724	2.56	0.33	0.87	2.5	0.35	1.005	2.53	0.36	1.177	2.48	0.41	1.765	2.48	0.42	2.416	2.47	0.43	3.634	2.4	0.44
32328	15.279	41.021	0.589	2.37	0.29	0.787	2.34	0.32	0.966	2.34	0.33	1.168	2.35	0.34	1.384	2.4	0.34	1.667	2.41	0.35	2.546	2.42	0.36	3.572	2.35	0.42	5.217	2.38	0.46
33215	15.208	40.822	0.572	2.38	0.28	0.766	2.35	0.3	0.943	2.32	0.32	1.124	2.33	0.33	1.337	2.33	0.34	1.612	2.33	0.35	2.488	2.29	0.38	3.414	2.29	0.41	4.779	2.43	0.43
34545	15.068	40.524	0.357	2.44	0.28	0.443	2.46	0.33	0.516	2.49	0.35	0.585	2.55	0.37	0.668	2.51	0.41	0.765	2.54	0.43	1.038	2.6	0.46	1.306	2.64	0.51	1.688	2.75	0.53
30997	15.354	41.32	0.474	2.4	0.29	0.589	2.52	0.32	0.691	2.56	0.34	0.801	2.58	0.36	0.925	2.6	0.37	1.087	2.52	0.42	1.557	2.57	0.43	2.076	2.56	0.45	3.015	2.5	0.45
33880	15.138	40.673	0.437	2.42	0.28	0.554	2.44	0.32	0.65	2.47	0.34	0.756	2.49	0.35	0.872	2.5	0.37	1.017	2.46	0.4	1.469	2.47	0.44	1.962	2.47	0.45	2.773	2.47	0.46
30775	15.356	41.37	0.462	2.41	0.29	0.577	2.53	0.33	0.67	2.56	0.35	0.762	2.63	0.37	0.872	2.58	0.41	1.025	2.55	0.43	1.402	2.63	0.45	1.811	2.6	0.51	2.507	2.63	0.47
34988	15	40.425	0.322	2.39	0.28	0.393	2.48	0.32	0.459	2.47	0.36	0.524	2.5	0.38	0.586	2.53	0.41	0.669	2.55	0.44	0.883	2.65	0.47	1.085	2.74	0.52	1.371	2.88	0.54
32106	15.281	41.071	0.575	2.37	0.29	0.76	2.36	0.32	0.918	2.39	0.33	1.09	2.47	0.33	1.284	2.48	0.34	1.536	2.48	0.35	2.359	2.45	0.37	3.369	2.33	0.42	5.015	2.31	0.45
35431	14.933	40.326	0.293	2.38	0.27	0.363	2.44	0.32	0.416	2.49	0.35	0.476	2.48	0.38	0.534	2.51	0.42	0.598	2.58	0.44	0.777	2.68	0.51	0.943	2.8	0.53	1.174	2.97	0.56
32993	15.209	40.872	0.594	2.38	0.28	0.799	2.35	0.29	0.985	2.32	0.32	1.178	2.33	0.33	1.4	2.33	0.34	1.695	2.32	0.35	2.612	2.29	0.38	3.582	2.29	0.41	5.032	2.41	0.43
35874	14.865	40.227	0.267	2.37	0.27	0.335	2.41	0.32	0.383	2.49	0.35	0.434	2.51	0.38	0.488	2.51	0.42	0.547	2.59	0.44	0.701	2.7	0.52	0.841	2.85	0.54	1.037	3.03	0.57
30553	15.357	41.42	0.462	2.42	0.3	0.578	2.53	0.33	0.669	2.56	0.35	0.762	2.6	0.37	0.882	2.52	0.41	1.001	2.58	0.42	1.35	2.64	0.45	1.708	2.63	0.52	2.283	2.66	0.52
34323	15.07	40.574	0.372	2.45	0.28	0.467	2.44	0.33	0.541	2.5	0.35	0.615	2.55	0.37	0.705	2.5	0.4	0.806	2.54	0.42	1.11	2.57	0.45	1.405	2.63	0.47	1.837	2.72	0.52
33658	15.139	40.723	0.473	2.38	0.28	0.598	2.43	0.31	0.716	2.42	0.33	0.835	2.45	0.35	0.969	2.46	0.36	1.157	2.42	0.37	1.688	2.4	0.43	2.301	2.4	0.44	3.362	2.35	0.44
30331	15.359	41.47	0.473	2.41	0.3	0.593	2.52	0.33	0.696	2.52	0.34	0.801	2.57	0.35	0.91	2.59	0.36	1.037	2.57	0.4	1.395	2.61	0.43	1.766	2.62	0.45	2.361	2.6	0.5
31884	15.282	41.121	0.556	2.38	0.28	0.722	2.4	0.32	0.861	2.49	0.32	1.012	2.54	0.33	1.214	2.49	0.34	1.439	2.51	0.35	2.246	2.35	0.41	3.136	2.35	0.43	4.689	2.34	0.46
30109	15.36	41.52	0.496	2.39	0.3	0.629	2.49	0.32	0.747	2.53	0.33	0.859	2.56	0.34	0.978	2.57	0.35	1.128	2.57	0.36	1.553	2.53	0.4	2.005	2.52	0.42	2.736	2.52	0.43
32771	15.21	40.922	0.61	2.37	0.28	0.826	2.32	0.3	1.005	2.32	0.32	1.208	2.32	0.33	1.439	2.32	0.34	1.74	2.31	0.35	2.689	2.28	0.38	3.677	2.28	0.41	5.22	2.37	0.43
34766	15.002	40.475	0.334	2.4	0.28	0.407	2.49	0.32	0.478	2.47	0.36	0.543	2.52	0.38	0.609	2.54	0.41	0.698	2.55	0.44	0.926	2.64	0.47	1.144	2.71	0.51	1.455	2.84	0.54
29887	15.362	41.57	0.523	2.41	0.29	0.683	2.49	0.3	0.802	2.53	0.32	0.938	2.53	0.33	1.081	2.53	0.34	1.259	2.53	0.34	1.774	2.51	0.36	2.321	2.5	0.36	3.239	2.48	0.37
31662	15.284	41.171	0.536	2.4	0.28	0.688	2.44	0.32	0.813	2.54	0.32	0.976	2.51	0.34	1.159	2.48	0.35	1.368	2.5	0.36	2.117	2.36	0.42	2.946	2.38	0.43	4.423	2.36	0.45
29665	15.363	41.62	0.552	2.44	0.28	0.724	2.49	0.3	0.862	2.5	0.3	1.008	2.51	0.32	1.172	2.5	0.32	1.371	2.5	0.33	1.945	2.48	0.34	2.572	2.46	0.35	3.601	2.45	0.36
29443	15.365	41.67	0.573	2.47	0.28	0.75	2.5	0.29	0.898	2.49	0.3	1.054	2.48	0.31	1.218	2.49	0.32	1.419	2.51	0.32	2.041	2.46	0.34	2.693	2.44	0.35	3.767	2.43	0.36
35209	14.934	40.376	0.303	2.38	0.28	0.373	2.45	0.32	0.43	2.48	0.36	0.491	2.48	0.38	0.55	2.52	0.42	0.619	2.57	0.44	0.806	2.7	0.47	0.981	2.8	0.53	1.227	2.95	0.55
33436	15.14	40.773	0.513	2.36	0.28	0.664	2.36	0.31	0.793	2.39	0.33	0.939	2.4	0.34	1.107	2.39	0.35	1.316	2.4	0.36	1.968	2.34	0.41	2.739	2.32	0.42	3.912	2.37	0.43
34101	15.071	40.624	0.389	2.46	0.28	0.493	2.43	0.33	0.57	2.51	0.34	0.655	2.52	0.36	0.748	2.53	0.38	0.864	2.51	0.42	1.194	2.55	0.45	1.53	2.6	0.46	2.023	2.68	0.52
35652	14.866	40.277	0.277	2.37	0.27	0.346	2.41	0.32	0.394	2.49	0.35	0.449	2.49	0.38	0.504	2.5	0.42	0.564	2.58	0.44	0.724	2.69	0.51	0.87	2.84	0.54	1.074	3.02	0.57
29221	15.366	41.72	0.578	2.47	0.28	0.76	2.49	0.29	0.911	2.49	0.3	1.066	2.5	0.3	1.231	2.5	0.32	1.442	2.5	0.32	2.075	2.46	0.33	2.735	2.44	0.34	3.822	2.43	0.36
28999	15.367	41.77	0.574	2.46	0.28	0.755	2.49	0.29	0.904	2.5	0.3	1.058	2.51	0.3	1.223	2.5	0.31	1.439	2.49	0.32	2.075	2.45	0.33	2.736	2.43	0.34	3.826	2.43	0.36
28555	15.37	41.87	0.523	2.46	0.28	0.695	2.48	0.29	0.83	2.51	0.3	0.977	2.52	0.3	1.137	2.51	0.31	1.343	2.5	0.32	1.955	2.46	0.33	2.595	2.43	0.34	3.653	2.43	0.35
28777	15.369	41.82	0.557	2.46	0.28	0.734	2.49	0.29	0.879	2.5	0.3	1.03	2.52	0.3	1.194	2.52	0.3	1.41	2.49	0.32	2.042	2.45	0.33	2.7	2.43	0.34	3.784	2.42	0.36
32549	15.212	40.972	0.615	2.36	0.28	0.829	2.3	0.31	1.01	2.32	0.32	1.215	2.32	0.33	1.447	2.31	0.34	1.749	2.3	0.35	2.703	2.28	0.38	3.695	2.28	0.42	5.24	2.36	0.43
31440	15.285	41.221	0.518	2.4	0.28	0.657	2.46	0.32	0.775	2.55	0.33	0.937	2.49	0.34	1.099	2.48	0.35	1.293	2.5	0.36	1.973	2.39	0.42	2.733	2.42	0.43	4.122	2.37	0.45
34544	15.003	40.525	0.347	2.42	0.28	0.427	2.47	0.33	0.499	2.48	0.35	0.565	2.54	0.37	0.639	2.53	0.41	0.731	2.55	0.43	0.976	2.63	0.46	1.215	2.68	0.51	1.557	2.8	0.53
31218	15.286	41.271	0.5	2.39	0.29	0.627	2.48	0.32	0.739	2.55	0.33	0.877	2.51	0.35	1.018	2.53	0.36	1.193	2.55	0.37	1.786	2.45	0.43	2.441	2.47	0.43	3.648	2.41	0.45
33214	15.142	40.823	0.55	2.37	0.28	0.731	2.33	0.3	0.884	2.34	0.32	1.048	2.36	0.33	1.24	2.36	0.34	1.491	2.35	0.35	2.276	2.32	0.38	3.142	2.29	0.41	4.421	2.41	0.43
32327	15.213	41.022	0.605	2.37	0.28	0.812	2.32	0.31	0.991	2.34	0.32	1.204	2.32	0.33	1.434	2.31	0.34	1.732	2.33	0.35	2.666	2.33	0.37	3.701	2.3	0.43	5.307	2.36	0.45
33879	15.072	40.674	0.411	2.45	0.28	0.523	2.44	0.32	0.603	2.51	0.34	0.702	2.5	0.36	0.799	2.54	0.37	0.932	2.49	0.41	1.305	2.52	0.45	1.688	2.58	0.46	2.273	2.63	0.51
34987	14.935	40.426	0.314	2.38	0.28	0.385	2.46	0.32	0.446	2.48	0.36	0.509	2.49	0.38	0.569	2.53	0.41	0.643	2.56	0.44	0.841	2.68	0.47	1.026	2.78	0.52	1.29	2.92	0.55
30996	15.288	41.321	0.48	2.4	0.29	0.599	2.49	0.33	0.704	2.54	0.34	0.81	2.57	0.36	0.935	2.59	0.37	1.092	2.54	0.42	1.575	2.56	0.44	2.096	2.56	0.45	3.027	2.52	0.45
35873	14.799	40.227	0.261	2.36	0.25	0.329	2.39	0.32	0.376	2.47	0.35	0.425	2.51	0.38	0.476	2.51	0.42	0.533	2.58	0.44	0.678	2.72	0.51	0.809	2.87	0.54	0.994	3.05	0.57
35430	14.867	40.327	0.287	2.37	0.27	0.356	2.42	0.32	0.406	2.48	0.35	0.464	2.48	0.38	0.52	2.5	0.42	0.581	2.58	0.44	0.748	2.68	0.51	0.902	2.83	0.54	1.117	3	0.56
30774	15.289	41.371	0.468	2.41	0.29	0.587	2.5	0.33	0.682	2.55	0.35	0.775	2.61	0.37	0.879	2.59	0.41	1.04	2.54	0.43	1.422	2.63	0.45	1.834	2.6	0.51	2.527	2.64	0.47
32105	15.214	41.072	0.591	2.37	0.29	0.787	2.34	0.32	0.957	2.36	0.33	1.164	2.34	0.34	1.379	2.39	0.34	1.659	2.41	0.35	2.533	2.42	0.36	3.553	2.35	0.42	5.204	2.37	0.46
32992	15.143	40.873	0.579	2.38	0.28	0.775	2.35	0.3	0.951	2.32	0.32	1.133	2.33	0.33	1.345	2.33	0.34	1.62	2.33	0.35	2.492	2.29	0.38	3.414	2.29	0.41	4.786	2.42	0.43
